"image","round","plate","row","col","dry","endlivefronds","enddeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow","microbe","co2","temp","deltapix","deltaratio","tire","tirex","is.alive","is.dead","od600b","flod600b"
"DSC_1094_Plate2Round2End.JPG",2,2,"c",7,"",1,2,1,336,82.326,106.429,0.623,27.313,19.425,1.345,0.744,0.881,0.35488447697526,0.370347054530877,0.275175625690993,3,"n",829,21.5738460334846,-1083,-0.617094017094017,5,0.25,1,0,0.004,-5.52146091786225
"DSC_1094_Plate2Round2End.JPG",2,2,"d",7,"",3,4,2,1718,256.735,102.0355,0.6475,44.9945,30.7015,1.4955,0.6705,0.8815,0.35612259126832,0.381052254943014,0.26321469379577,4,"n",743,21.5776091378501,352,0.114137483787289,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"e",7,"",1,2,1,150,46.87,110.76,0.858,17.464,11,1.549,0.645,0.92,0.359314433610208,0.368643914770675,0.272059708679427,5,"n",657,21.5813722422156,-344,-0.53416149068323,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"f",7,"",3,3,2,3186,343.404,98.373,0.652,57.4575,39.181,1.523,0.687,0.858,0.343692587868998,0.38118641678472,0.274910683596383,6,"n",571,21.5851353465811,1071,0.202037351443124,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"g",7,"",1,2,1,994,123.882,96.107,0.814,42.72,34,1.228,0.814,0.948,0.35747656258129,0.389815518120428,0.253158805636773,7,"n",486,21.5888984509466,200,0.111856823266219,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"h",7,"",2,2,1,1805,179.581,79.886,0.703,63.82,41.608,1.675,0.597,0.908,0.36502015371905,0.39886421483948,0.236607999732953,8,"n",400,21.5926615553122,1035,0.401941747572816,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"a",8,"",1,2,1,733,122.368,88.171,0.615,44.283,27.006,1.661,0.602,0.862,0.344009557186225,0.378888750269363,0.277453282069312,1,"y",1000,21.1730558598028,228,0.184168012924071,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"b",8,"",2,2,2,696,147.682,102.108,0.7265,25.496,18.7675,1.3655,0.733,0.8815,0.352242738285262,0.374012737849247,0.274125753993702,2,"y",914,21.1827100610233,-110,-0.0732356857523302,5,0.25,1,0,0.011,-4.50986000618377
"DSC_1094_Plate2Round2End.JPG",2,2,"c",8,"",1,2,1,795,107.64,103.689,0.862,36.139,30.364,1.208,0.828,0.943,0.353576560676639,0.380609322107456,0.266270610511562,3,"y",829,21.1923642622438,-220,-0.121546961325967,5,0.25,1,0,0.007,-4.96184512992682
"DSC_1094_Plate2Round2End.JPG",2,2,"d",8,"",1,2,1,1155,158.752,107.172,0.576,51.923,34.792,1.45,0.69,0.885,0.352225083666132,0.381178541658891,0.266748777665808,4,"y",743,21.2020184634642,270,0.132352941176471,5,0.25,1,0,0.008,-4.8283137373023
"DSC_1094_Plate2Round2End.JPG",2,2,"e",8,"",2,1,1,680,139.681,103.816,0.438,47.76,24.527,2.066,0.484,0.819,0.348912177955871,0.386363052580206,0.264779353214662,5,"y",657,21.2116726646847,347,0.342546890424482,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"f",8,"",1,2,1,276,72.426,111.558,0.661,22.204,18,1.138,0.878,0.868,0.356457328624273,0.370001852549048,0.273313732169215,6,"y",571,21.2213268659052,-125,-0.184638109305761,5,0.25,1,0,0.006,-5.11599580975408
"DSC_1094_Plate2Round2End.JPG",2,2,"g",8,"",2,2,1,975,126.569,95.178,0.765,43.829,31.875,1.357,0.737,0.928,0.344358290081041,0.379947747028375,0.275778015928051,7,"y",486,21.2309810671256,68,0.0361317747077577,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"h",8,"",1,3,1,1136,141.681,83.217,0.711,44.643,37.816,1.166,0.858,0.919,0.366996326872314,0.390841614894393,0.242314270721928,8,"y",400,21.2406352683461,244,0.120315581854043,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"a",9,"",1,2,1,215,54.527,93.498,0.909,19.925,15,1.282,0.78,0.923,0.342816602137657,0.372132737242151,0.284811796330759,1,"n",1000,20.7797918948521,-724,-0.62738301559792,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"b",9,"",1,3,1,625,102.468,97.112,0.748,36.688,24.465,1.54,0.649,0.918,0.350221050608232,0.377800889694373,0.272455172035039,2,"n",914,20.7953371929276,-42,-0.0325077399380805,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"c",9,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"n",829,20.810882491003,-311,-1,5,0.25,0,1,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"d",9,"",2,1,1,1387,167.338,102.743,0.622,59.059,35.19,1.749,0.572,0.902,0.348435740958833,0.381466377271444,0.270610487656904,4,"n",743,20.8264277890784,977,0.543683917640512,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"e",9,"",1,3,1,481,98.811,101.921,0.619,36.77,20.529,1.933,0.517,0.854,0.3480669668992,0.372729859400909,0.279278395358497,5,"n",657,20.8419730871538,-1209,-0.55688622754491,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"f",9,"",1,1,1,606,94.569,104.678,0.852,33.541,25,1.316,0.76,0.939,0.348147015928212,0.37792086207226,0.274250558856684,6,"n",571,20.8575183852292,171,0.164265129682997,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"g",9,"",1,2,1,639,109.296,100.279,0.672,42.202,24.042,1.819,0.55,0.888,0.345765314771787,0.374854156902243,0.279466953865382,7,"n",486,20.8730636833046,-435,-0.253940455341506,5,0.25,1,0,0.004,-5.52146091786225
"DSC_1094_Plate2Round2End.JPG",2,2,"h",9,"",1,2,1,901,122.61,85.212,0.753,39.825,31.518,1.26,0.794,0.926,0.372381041793801,0.395977092428296,0.231837456383295,8,"n",400,20.8886089813801,-241,-0.11796377875673,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"a",10,"",2,2,2,119,71.497,100.741,0.672,12.852,7.7105,1.774,0.6245,0.807,0.357397694012852,0.362605807912193,0.280729199385879,1,"y",1000,20.3865279299014,-856,-0.782449725776965,5,0.25,1,0,0.008,-4.8283137373023
"DSC_1094_Plate2Round2End.JPG",2,2,"b",10,"",1,1,1,244,62.426,105.357,0.787,21.378,16,1.334,0.75,0.904,0.360159584397177,0.370597112674051,0.269638783691006,2,"y",914,20.4079643248318,-14,-0.0278884462151394,5,0.25,1,0,0.006,-5.11599580975408
"DSC_1094_Plate2Round2End.JPG",2,2,"c",10,"",1,1,1,660,125.296,102.605,0.528,44.944,25.957,2.081,0.481,0.78,0.346630281175381,0.379182301057453,0.274219904812956,3,"y",829,20.4294007197622,-91,-0.0644932671863926,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1094_Plate2Round2End.JPG",2,2,"d",10,"",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"y",743,20.4508371146925,-244,-1,5,0.25,0,1,0.004,-5.52146091786225
"DSC_1094_Plate2Round2End.JPG",2,2,"e",10,"",1,2,1,581,112.711,108.986,0.575,39.925,21.878,1.871,0.534,0.876,0.343805626410732,0.371056832987723,0.285171184066455,5,"y",657,20.4722735096229,-281,-0.194733194733195,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"f",10,"",2,2,2,507,134.025,105.927,0.623,23.717,15.209,1.878,0.5715,0.841,0.351923499249705,0.369299418966845,0.279095569028243,6,"y",571,20.4937099045533,-985,-0.492746373186593,5,0.25,1,0,0.007,-4.96184512992682
"DSC_1094_Plate2Round2End.JPG",2,2,"g",10,"",3,5,2,2347,335.646,100.26,0.528,55.202,33.81,1.634,0.6125,0.8405,0.342710194615766,0.374378775070726,0.282906347673046,7,"y",486,20.5151462994836,1286,0.377347417840376,5,0.25,1,0,0.008,-4.8283137373023
"DSC_1094_Plate2Round2End.JPG",2,2,"h",10,"",1,2,1,124,67.154,98.29,0.346,29,8.203,4.712,0.212,0.703,0.354366330925493,0.360436802658799,0.286183741987995,8,"y",400,20.536582694414,-121,-0.327913279132791,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"a",11,"",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n",1000,19.9932639649507,-405,-1,5,0.25,0,1,0.006,-5.11599580975408
"DSC_1094_Plate2Round2End.JPG",2,2,"b",11,"",2,5,1,2464,232.936,91.802,0.571,84.481,47.455,1.798,0.556,0.882,0.352243596726288,0.39487883343137,0.253182574090615,2,"n",914,20.020591456736,1825,0.58814050918466,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"c",11,"",1,2,1,506,90.912,106.563,0.769,30.61,21.331,1.45,0.689,0.919,0.360713068012975,0.376490902095474,0.262836694412382,3,"n",829,20.0479189485214,87,0.0940540540540541,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"d",11,"",2,3,2,2200,262.392,102.7235,0.725,47.8225,30.9465,1.6175,0.619,0.917,0.352808260339562,0.380264404487448,0.267047341201938,4,"n",743,20.0752464403067,1374,0.454064771976206,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"e",11,"",2,2,1,600,104.811,104.172,0.686,37.216,25.945,1.416,0.706,0.889,0.357380102138771,0.380338926646956,0.262632953192797,5,"n",657,20.102573932092,36,0.0309278350515464,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"f",11,"",1,2,1,2180,218.309,98.301,0.575,80.523,41,1.93,0.518,0.904,0.356741030101423,0.388076757442278,0.255534870788022,6,"n",571,20.1299014238773,1739,0.663487218618848,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1094_Plate2Round2End.JPG",2,2,"g",11,"",2,2,1,1934,186.894,90.88,0.696,75.895,40.877,1.81,0.552,0.917,0.358105927230047,0.396823650234742,0.245517899061033,7,"n",486,20.1572289156626,1157,0.426779786056806,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1094_Plate2Round2End.JPG",2,2,"h",11,"",1,1,1,266,102.953,92.387,0.315,40.311,12.084,4.343,0.23,0.702,0.36023105703905,0.364192653367537,0.276460252344305,8,"n",400,20.184556407448,-519,-0.493815413891532,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"a",12,"",2,2,2,1288,211.522,86.135,0.4525,35.8145,22.1775,1.6165,0.62,0.7555,0.360542213160965,0.374747686088684,0.264930852166941,1,"y",1000,19.6,-1074,-0.294246575342466,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"b",12,"",1,1,1,199,61.598,98.518,0.659,19.416,15.937,1.13,0.885,0.847,0.354466527267437,0.369174499414659,0.276714238345615,2,"y",914,19.6332185886403,-675,-0.629077353215284,5,0.25,1,0,0.006,-5.11599580975408
"DSC_1094_Plate2Round2End.JPG",2,2,"c",12,"",2,1,1,1974,213.38,89.977,0.545,64.351,54.389,1.058,0.945,0.827,0.357057914800449,0.394500816875424,0.248633910147408,3,"y",829,19.6664371772806,1130,0.400993612491128,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"d",12,"",2,4,1,811,150.267,95.321,0.451,48.104,28.474,1.851,0.54,0.775,0.358315586282141,0.380189045435948,0.2618240821365,4,"y",743,19.6996557659208,-1286,-0.44222833562586,5,0.25,1,0,0.006,-5.11599580975408
"DSC_1094_Plate2Round2End.JPG",2,2,"e",12,"",1,2,1,2951,231.765,88.848,0.69,88.193,48.687,1.901,0.526,0.931,0.362000270124257,0.402121225763851,0.236039828321028,5,"y",657,19.7328743545611,2377,0.674326241134752,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"f",12,"",1,2,1,2665,247.563,85.762,0.546,89.811,45.344,2.124,0.471,0.865,0.355196163024805,0.398187231330115,0.246803168458447,6,"y",571,19.7660929432014,1856,0.534254461715602,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1094_Plate2Round2End.JPG",2,2,"g",12,"",2,2,2,383,108.225,98.299,0.759,19.2615,13.819,1.498,0.685,0.887,0.359766526924218,0.366252272305995,0.274194198458989,7,"y",486,19.7993115318417,-136,-0.150776053215078,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1094_Plate2Round2End.JPG",2,2,"h",12,"",1,1,1,699,119.539,85.432,0.615,40.447,27,1.545,0.647,0.871,0.359541311608453,0.380439023628929,0.260608827293442,8,"y",400,19.8325301204819,147,0.117505995203837,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1097_Plate3Round2End.JPG",2,3,"a",1,"",2,2,1,2605,234.451,63.204,0.596,79.624,44.434,1.94,0.515,0.885,0.356396219648545,0.397184777334768,0.246429550872308,1,"n",1000,26.5259036144578,2011,0.628633948108784,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"b",1,"",2,6,2,1012,209.765,81.5495,0.5955,34.0775,22.9405,1.48,0.6995,0.8595,0.365809121363603,0.382733743065058,0.25159660937754,2,"n",914,26.5086919104991,96,0.0497925311203319,10,0.5,1,0,0.009,-4.71053070164592
"DSC_1097_Plate3Round2End.JPG",2,3,"c",1,"",2,1,1,2589,263.806,75.955,0.467,83.217,50.47,1.659,0.603,0.81,0.366238781734799,0.393500537599017,0.239949092664516,3,"n",829,26.4914802065404,1449,0.388576025744167,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"d",1,"",3,2,1,5784,601.696,74.617,0.201,152.971,103.042,1.542,0.648,0.598,0.366239150148983,0.399578290916726,0.234124484590196,4,"n",743,26.4742685025818,4369,0.606889845811918,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"e",1,"",3,4,3,2906,412.517,84.7036666666667,0.625,45.7226666666667,23.7403333333333,1.756,0.608,0.875333333333333,0.359955880280466,0.380830849528501,0.259225668408906,5,"n",657,26.4570567986231,111,0.0194702683739695,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"f",1,"",1,3,1,859,114.811,76.348,0.819,41.785,30,1.375,0.727,0.93,0.355228689684078,0.388379525331377,0.256448542638096,6,"n",571,26.4398450946644,264,0.181568088033012,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"g",1,"",1,2,1,2307,290.09,72.775,0.345,81.86,43.322,2.011,0.497,0.864,0.385695637238062,0.403320737432726,0.210759189282034,7,"n",486,26.4226333907057,1417,0.443228026274632,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"h",1,"",4,0,1,3134,315.232,49.726,0.396,98.229,56.02,1.893,0.528,0.75,0.346652991728003,0.475358296799796,0.177050235289386,8,"n",400,26.405421686747,2487,0.657762496693996,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"a",2,"",2,2,2,482,137.924,77.3165,0.635,23.288,15.6585,1.4845,0.7005,0.8295,0.366963361582354,0.373432743159089,0.260081153123065,1,"y",1000,25.839704271632,-382,-0.283803863298663,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"b",2,"",1,2,1,506,93.74,78.055,0.724,31.78,21.544,1.498,0.667,0.91,0.355322101936669,0.377340763991203,0.267320052100015,2,"y",914,25.8247066186825,-774,-0.433370660694289,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"c",2,"",3,2,1,4154,326.534,71.562,0.49,109.343,65.884,2.021,0.495,0.839,0.34745162702738,0.406426129323757,0.245870713507169,3,"y",829,25.8097089657331,3333,0.669949748743719,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"d",2,"",2,1,1,1583,194.551,84.552,0.526,69.426,39.892,1.878,0.532,0.817,0.343654398082442,0.38334989119122,0.272987826032106,4,"y",743,25.7947113127836,1052,0.49763481551561,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"e",2,"",1,2,1,248,74.669,99.56,0.559,26.926,16.51,1.678,0.596,0.774,0.357650328110352,0.370326101513325,0.272217758135798,5,"y",657,25.7797136598341,-561,-0.530747398297067,10,0.5,1,0,0.009,-4.71053070164592
"DSC_1097_Plate3Round2End.JPG",2,3,"f",2,"",2,1,1,4105,362.191,72.858,0.393,125.036,57,1.972,0.507,0.817,0.353683420717926,0.408099773989587,0.238660590921153,6,"y",571,25.7647160068847,3288,0.668021129622105,10,0.5,1,0,0.01,-4.60517018598809
"DSC_1097_Plate3Round2End.JPG",2,3,"g",2,"",2,2,1,3662,360.09,70.518,0.355,122.589,57.541,1.911,0.523,0.772,0.347466840617526,0.400918914319748,0.251387352638097,7,"y",486,25.7497183539352,3073,0.722888732063044,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"h",2,"",2,1,1,3865,320.919,59.778,0.472,94.112,70.711,1.328,0.753,0.838,0.365413139728105,0.423004003702588,0.212235270500853,8,"y",400,25.7347207009858,3324,0.75442578302315,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"a",3,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n",1000,25.1535049288061,-763,-1,10,0.5,0,1,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"b",3,"",3,0,1,4295,380.759,66.822,0.372,117.107,65.493,2.012,0.497,0.763,0.344981193818403,0.406333243542546,0.248600760228667,2,"n",914,25.1407213268659,3427,0.663761379043192,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"c",3,"",1,2,1,499,97.154,88.653,0.664,36.056,21.715,1.602,0.624,0.86,0.355088566282773,0.38044961817423,0.264668614335292,3,"n",829,25.1279377249257,330,0.494011976047904,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"d",3,"",1,2,2,1008,185.238,86.091,0.6855,33.071,22.849,1.5995,0.66,0.879,0.343590796483768,0.375300994590934,0.280855172568297,4,"n",743,25.1151541229854,202,0.11135611907387,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"e",3,"",2,1,1,2439,249.463,79.938,0.493,75,49.905,1.681,0.595,0.773,0.34800303568599,0.39165770138524,0.260756252762558,5,"n",657,25.1023705210452,1974,0.679752066115702,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"f",3,"",2,1,1,5314,357.019,74.417,0.524,118.68,64.587,1.809,0.553,0.875,0.363608673645359,0.416360956949801,0.220093079090351,6,"n",571,25.089586919105,3352,0.460692688290269,10,0.5,1,0,0.003,-5.80914299031403
"DSC_1097_Plate3Round2End.JPG",2,3,"g",3,"",4,2,1,6599,447.487,69.06,0.414,117.239,93.902,1.454,0.688,0.82,0.3583550535766,0.409513466550825,0.232382469350323,7,"n",486,25.0768033171648,5576,0.731566517974285,10,0.5,1,0,0.004,-5.52146091786225
"DSC_1097_Plate3Round2End.JPG",2,3,"h",3,"",1,3,1,793,117.814,71.327,0.718,45.88,22,2.181,0.458,0.925,0.333333333333333,0.373360251611124,0.178585949219791,8,"n",400,25.0640197152245,-365,-0.187083546899026,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"a",4,"",2,3,1,2859,240.451,62.483,0.621,84.646,52.548,1.7,0.588,0.909,0.359825872637357,0.410682372271925,0.229977220470635,1,"y",1000,24.4673055859803,2264,0.655471916618413,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"b",4,"",1,2,1,407,83.983,85.376,0.725,28.636,21.974,1.32,0.758,0.893,0.343090173663168,0.373785763368316,0.2827023988006,2,"y",914,24.4567360350493,-18,-0.0216346153846154,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"c",4,"",1,2,1,637,98.569,93.259,0.824,33.541,26.756,1.316,0.76,0.932,0.35246285434471,0.373958545555925,0.273607194301176,3,"y",829,24.4461664841183,23,0.0183852917665867,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"d",4,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"y",743,24.4355969331873,-114,-1,10,0.5,0,1,-0.002,-7.60090245954208
"DSC_1097_Plate3Round2End.JPG",2,3,"e",4,"",3,0,1,5919,465.914,74.032,0.343,115.694,95.147,1.318,0.759,0.727,0.343846804985232,0.401857755204956,0.254236906562928,5,"y",657,24.4250273822563,5187,0.779882724402346,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"f",4,"",2,2,2,299,101.054,95.511,0.6305,17.3855,11.7945,1.5555,0.658,0.818,0.360866412036406,0.370384644494955,0.268948388835511,6,"y",571,24.4144578313253,-1,-0.00166944908180301,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"g",4,"",4,4,2,1475,226.836,83.346,0.7205,40.7075,26.5265,1.5375,0.664,0.902,0.347267761036371,0.381207707942018,0.271555762040376,7,"y",486,24.4038882803943,-435,-0.128508124076809,10,0.5,1,0,0.009,-4.71053070164592
"DSC_1097_Plate3Round2End.JPG",2,3,"h",4,"",3,3,1,3096,328.09,65.724,0.361,78.313,67.228,1.198,0.835,0.792,0.371137889761224,0.411275434645893,0.21785040472278,8,"y",400,24.3933187294633,2558,0.703907539900936,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"a",5,"",1,2,1,640,109.983,68.186,0.665,36.401,24,1.57,0.637,0.914,0.350839370740817,0.37711064832468,0.271522013316517,1,"n",1000,23.7811062431544,144,0.126760563380282,10,0.5,1,0,0.004,-5.52146091786225
"DSC_1097_Plate3Round2End.JPG",2,3,"b",5,"",1,2,1,337,73.598,86.261,0.782,26,19,1.392,0.718,0.906,0.358377482292113,0.375198525405456,0.26627715112662,2,"n",914,23.7727507432327,-525,-0.437864887406172,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"c",5,"",2,2,1,1231,162.853,79.984,0.583,50.12,36.946,1.414,0.707,0.88,0.350253384010135,0.388711075548443,0.261273087950924,3,"n",829,23.7643952433109,629,0.343153300600109,10,0.5,1,0,0.003,-5.80914299031403
"DSC_1097_Plate3Round2End.JPG",2,3,"d",5,"",2,3,1,3380,293.463,84.263,0.493,98.153,47.95,2.238,0.447,0.877,0.36139230741844,0.395919126227803,0.243084153187045,4,"n",743,23.7560397433891,1893,0.388945962605301,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"e",5,"",4,5,3,6261,604.771,80.856,0.499666666666667,67.4263333333333,36.6043333333333,2.15,0.477333333333333,0.822,0.369673822360221,0.406702486131753,0.223538773770937,5,"n",657,23.7476842434674,4181,0.501258841865484,10,0.5,1,0,0.003,-5.80914299031403
"DSC_1097_Plate3Round2End.JPG",2,3,"f",5,"",2,2,2,807,168.794,90.3775,0.718,29.112,20.4355,1.4485,0.6925,0.903,0.364847239053203,0.382562185318878,0.252602049353263,6,"n",571,23.7393287435456,-254,-0.135974304068522,10,0.5,1,0,0.004,-5.52146091786225
"DSC_1097_Plate3Round2End.JPG",2,3,"g",5,"",2,3,2,997,189.965,90.2615,0.6485,30.9935,22.6195,1.5295,0.6905,0.8835,0.363985958708804,0.373638499219542,0.262737037593713,7,"n",486,23.7309732436238,268,0.155272305909618,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"h",5,"",1,1,1,607,117.054,76.359,0.557,39.319,24,1.756,0.57,0.854,0.360158374694972,0.381408871252898,0.258712136093977,8,"n",400,23.7226177437021,-500,-0.29171528588098,10,0.5,1,0,0.005,-5.29831736654804
"DSC_1097_Plate3Round2End.JPG",2,3,"a",6,"",3,5,3,786,203.623,83.8446666666667,0.729,23.0196666666667,16.6886666666667,1.39466666666667,0.73,0.862333333333333,0.356975550002426,0.370291302300204,0.272932126901344,1,"y",1000,23.0949069003286,-84,-0.0507246376811594,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"b",6,"",1,1,1,906,132.953,86.226,0.644,43.463,33.524,1.344,0.744,0.88,0.353652030709995,0.380121231801699,0.266447088658487,2,"y",914,23.0887654514161,-281,-0.134257047300526,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"c",6,"",4,3,2,1866,270.835,84.801,0.6275,48.4125,29.345,1.7065,0.589,0.8755,0.346696536744087,0.385901784671513,0.267366093714382,3,"y",829,23.0826240025035,781,0.264656048797018,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"d",6,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"y",743,23.076482553591,-1359,-1,10,0.5,0,1,0.01,-4.60517018598809
"DSC_1097_Plate3Round2End.JPG",2,3,"e",6,"",1,1,1,460,85.154,85.178,0.797,32.202,20.506,1.569,0.637,0.915,0.343993362918437,0.379648109449232,0.276378094500145,5,"y",657,23.0703411046785,11,0.0121012101210121,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1097_Plate3Round2End.JPG",2,3,"f",6,"",2,1,1,2281,194.409,82.089,0.758,72.835,44,1.643,0.609,0.935,0.357538768897173,0.397901464670459,0.244734373667605,6,"y",571,23.0641996557659,1365,0.426962777604004,10,0.5,1,0,0.008,-4.8283137373023
"DSC_1097_Plate3Round2End.JPG",2,3,"g",6,"",2,1,1,4767,388.86,70.765,0.396,111.212,76.689,1.742,0.574,0.788,0.3505216797381,0.41180432888198,0.237838856308439,7,"y",486,23.0580582068534,4059,0.741369863013699,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1097_Plate3Round2End.JPG",2,3,"h",6,"",4,5,2,1467,296.919,78.152,0.3905,47.189,26.5165,2.2195,0.4995,0.7565,0.348525853211034,0.378638516455608,0.27271057419464,8,"y",400,23.0519167579409,-1743,-0.372674791533034,10,0.5,1,0,0.01,-4.60517018598809
"DSC_1097_Plate3Round2End.JPG",2,3,"a",7,"",1,1,1,569,99.154,80.42,0.727,32.757,27.163,1.105,0.905,0.879,0.357788278206085,0.373298516123684,0.269402304567686,1,"n",1000,22.4087075575027,-605,-0.347102696500287,10,0.5,1,0,0.003,-5.80914299031403
